unnamed: 0,make,model,variant,ex-showroom_price,displacement,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity,fuel_type,height,length,width,body_type,doors,city_mileage,highway_mileage,arai_certified_mileage,kerb_weight,gears,ground_clearance,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track,rear_track,front_tyre_&_rim,rear_tyre_&_rim,power_steering,power_windows,power_seats,keyless_entry,power,torque,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase,wheels_size,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty,bluetooth,boot-lid_opener,boot_space,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,extended_warranty,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,engine_immobilizer,seat_back_pockets,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,adjustable_steering_column,parking_assistance,key_off_reminder,usb_compatibility,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,leather_wrapped_steering,automatic_headlamps,asr_/_traction_control,cruise_control
690.0,Tata,Hexa,Xm Plus 4X2,1639374.0,2179.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1791 ,4788 ,1903 ,SUV,5.0,14 ,17.6 ,17.6 ,2280 ,6,200 ,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,unknown,unknown,235/70 R16,235/70 R16,Electric Power,All Windows,unknown,Remote,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2850 ,235/70 R16,unknown,Yes,CD Player with USB & Aux-in,Yes,Yes,unknown,Yes,Internal,128 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.75 ,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,unknown,Yes,Yes,Yes,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,unknown,unknown,unknown,Yes,Yes,unknown,unknown,Yes,unknown,unknown,unknown
691.0,Tata,Hexa,Xt 4X4,1929417.0,2179.0,4.0,unknown,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1791 ,4788 ,1903 ,SUV,5.0,14 ,17.6 ,17.6 ,2280 ,6,200 ,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,unknown,unknown,235/55 R19,235/55 R19,Electric Power,All Windows,unknown,Remote,156PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,Analog,Yes,6.0,Fabric,Manual,2850 ,235/55 R19,unknown,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,unknown,Yes,Internal,128 ,Yes,Yes,Yes,Digital,Front & Rear,unknown,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.75 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,unknown,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,Rake,Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,unknown,Yes,Yes,Yes,Yes,Yes
692.0,Tata,Hexa,Xta 4X2,1912593.0,2179.0,4.0,4.0,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1791 ,4788 ,1903 ,SUV,5.0,14 ,17.6 ,17.6 ,2280 ,6,200 ,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,unknown,unknown,235/55 R19,235/55 R19,Electric Power,All Windows,unknown,Remote,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,Analog,Yes,6.0,Fabric,Automatic,2850 ,235/55 R19,unknown,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,unknown,Yes,Internal,128 ,Yes,Yes,Yes,Yes,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.75 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,unknown,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,Rake,Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,unknown,Yes,Yes,Yes,Yes,Yes
693.0,Tata,Hexa,Xt 4X2,1796458.0,2179.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,unknown,Diesel,1791 ,4788 ,1903 ,SUV,5.0,14 ,17.6 ,17.6 ,2280 ,6,200 ,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,unknown,unknown,235/55 R19,235/55 R19,Electric Power,All Windows,"Yes, with memory",Remote,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,Analog,Yes,6.0,Fabric,Manual,2850 ,235/55 R19,unknown,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,unknown,Yes,Internal,128 ,Yes,Yes,Yes,Yes,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,Yes,unknown,Yes,Yes,Yes,Yes,unknown,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",Yes,Yes,Yes,Yes,6.0,Rake,Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,unknown,Yes,Yes,Yes,Yes,Yes
694.0,Tata,Hexa,Xe 4X2,1371864.0,2179.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1791 ,4788 ,1903 ,SUV,5.0,14 ,17.6 ,17.6 ,2280 ,5,200 ,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,unknown,unknown,235/70 R16,235/70 R16,Electric Power,All Windows,unknown,Remote,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2850 ,235/70 R16,unknown,Yes,CD Player with USB & Aux-in,Yes,Yes,unknown,Yes,Internal,128 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.75 ,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,unknown,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,unknown,2.0,Rake,Rear sensors,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,unknown,unknown,unknown,unknown,Yes,unknown,unknown,Yes,unknown,unknown,unknown
695.0,Tata,Hexa,Xm 4X2,1531377.0,2179.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,60 litres,Diesel,1791 ,4788 ,1903 ,SUV,5.0,14 ,17.6 ,17.6 ,2280 ,6,200 ,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,unknown,unknown,235/70 R16,235/70 R16,Electric Power,All Windows,unknown,Remote,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2850 ,235/70 R16,unknown,Yes,CD Player with USB & Aux-in,Yes,Yes,unknown,Yes,Internal,128 ,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.75 ,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,unknown,Yes,unknown,Yes,Yes,Yes,Front Row,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,Rake,Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,unknown,unknown,unknown,Yes,Yes,unknown,unknown,Yes,unknown,unknown,unknown
696.0,Tata,Hexa,Xma 4X2,1655587.0,2179.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,unknown,Diesel,1791 ,4788 ,1903 ,SUV,5.0,14 ,17.6 ,17.6 ,2280 ,6,200 ,Ventilated Disc,Ventilated Disc,Double Wishbone type with Coil Springs,Coil Spring type 5 link rigid axle suspension,unknown,unknown,235/70 R16,235/70 R16,Electric Power,All Windows,unknown,Remote,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Automatic,2850 ,235/70 R16,unknown,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,unknown,Yes,Internal,128 ,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,unknown,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,unknown,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,Yes,Yes,unknown,Yes,Yes,Yes,All Rows,unknown,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2.0,"Reach, Rake",Rear sensors,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,unknown,unknown,Yes,Yes,unknown,unknown,Yes,unknown,unknown,unknown
697.0,Toyota,Innova Crysta,2.4 Gx 7 Str,1605000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 ,4735 ,1830 ,MUV,5.0,12 ,unknown,15.4 ,1805 ,5,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Remote,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2750 ,205/65R16,unknown,unknown,Not on offer,unknown,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",unknown,Internal,unknown,unknown,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,unknown,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,2430 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,unknown,3.0,"Reach, Rake",unknown,Yes,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,Yes,unknown,unknown,unknown,Yes,Yes,Yes,unknown,unknown,unknown,unknown,unknown
698.0,Toyota,Innova Crysta,2.4 Vx 7 Str,1927000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Diesel,1795 ,4735 ,1830 ,MUV,5.0,12 ,unknown,15 ,1815 ,5,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Smart Key,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2750 ,205/65R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",unknown,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,unknown,unknown,unknown,Yes,Yes,Yes,All Rows,2430 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,unknown,3.0,"Rake, Reach",Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,Yes,unknown,Yes,Yes,Yes,Yes,Yes,Yes,unknown,unknown
699.0,Toyota,Innova Crysta,2.4 Gx 8 Str,1610000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 ,4735 ,1830 ,MUV,5.0,12 ,unknown,15.4 ,1825 ,5,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Remote,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,Analog,Yes,8.0,Fabric,Manual,2750 ,205/65R16,unknown,unknown,Not on offer,unknown,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",unknown,Internal,unknown,unknown,Yes,Yes,Digital,Front & Rear,unknown,Front & Rear,Yes,unknown,unknown,Internal,Analog,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,unknown,unknown,Yes,Yes,Yes,unknown,All Rows,2480 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,unknown,3.0,"Reach, Rake",unknown,Yes,unknown,unknown,unknown,unknown,unknown,Yes,Manual Adjustment,unknown,Yes,unknown,unknown,unknown,Yes,Yes,Yes,unknown,unknown,unknown,unknown,unknown
700.0,Toyota,Innova Crysta,2.4 Vx 8 Str,1932000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 ,4735 ,1830 ,MUV,5.0,12 ,unknown,15.4 ,1820 ,5,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,215/55R17,215/55R17,Electric Power,All Windows,unknown,Smart Key,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,Analog,Yes,8.0,Fabric,Manual,2750 ,215/55R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"Manual, With Remote",unknown,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,unknown,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,unknown,unknown,Yes,Yes,Yes,Yes,All Rows,2460 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,unknown,3.0,"Rake, Reach",Rear sensors with camera,unknown,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,Yes,unknown,Yes,Yes,Yes,Yes,Yes,Yes,unknown,unknown
701.0,Toyota,Innova Crysta,2.4 Zx 7 Str,2113000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 ,4735 ,1830 ,MUV,5.0,12 ,unknown,15.1 ,1870 ,5,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,215/55R17,215/55R17,Electric Power,All Windows,unknown,Smart Key,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2750 ,215/55R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",unknown,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,unknown,Yes,Yes,Yes,Yes,All Rows,2450 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,unknown,7.0,"Rake, Reach",Front and rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
702.0,Toyota,Innova Crysta,2.7 Gx At 8 Str,1620000.0,2694.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 ,4735 ,1830 ,MUV,5.0,11.2 ,unknown,10.83 ,1825 ,6,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Remote,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,Analog,Yes,8.0,Fabric,Automatic,2750 ,205/65R16,unknown,Yes,CD Player with USB & Aux-in,Yes,unknown,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,unknown,Yes,Yes,Yes,Digital,Front & Rear,unknown,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Air Conditioning with cooling only,Yes,Yes,unknown,Yes,Yes,Yes,unknown,All Rows,2480 kg,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,unknown,7.0,"Rake, Reach",unknown,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,unknown,Yes,Manual Adjustment,unknown,Yes,unknown,unknown,unknown,Yes,Yes,Yes,unknown,unknown,unknown,unknown,unknown
703.0,Toyota,Innova Crysta,2.7 Gx At 7 Str,1615000.0,2694.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 ,4735 ,1830 ,MUV,5.0,11.2 ,unknown,10.83 ,1825 ,6,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Remote,166PS@3400rpm,245Nm@1200-3400RPM,Digital,Analog,Analog,Yes,7.0,Fabric,Automatic,2750 ,205/65R16,unknown,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,Internal,unknown,Yes,Yes,Yes,Digital,Front & Rear,unknown,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,unknown,Yes,Yes,Yes,Yes,All Rows,2480 kg,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,unknown,7.0,"Rake, Reach",unknown,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,unknown,Yes,Manual Adjustment,unknown,Yes,unknown,unknown,unknown,Yes,Yes,Yes,unknown,unknown,unknown,unknown,unknown
704.0,Toyota,Innova Crysta,2.7 Zx At 7 Str,2103000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Petrol,1795 ,4735 ,1830 ,MUV,5.0,11.2 ,unknown,10.75 ,1870 ,6,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,215/55R17,215/55R17,Electric Power,All Windows,unknown,Smart Key,164 bhp @ 5200 rpm,245 Nm @ 4000 rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Automatic,2750 ,215/55R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",unknown,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,Yes,unknown,Yes,Yes,Yes,Yes,All Rows,2450 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,unknown,7.0,"Rake, Reach",Front and rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Cup Holders,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
705.0,Toyota,Innova Crysta,2.7 Vx 7 Str,1807000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,55 litres,Petrol,1795 ,4735 ,1830 ,MUV,5.0,11.2 ,unknown,11.25 ,1815 ,5,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Smart Key,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2750 ,205/65R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",unknown,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,unknown,unknown,unknown,Yes,Yes,Yes,All Rows,2430 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,unknown,3.0,"Rake, Reach",Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,Yes,unknown,Yes,Yes,Yes,Yes,Yes,Yes,unknown,unknown
706.0,Toyota,Innova Crysta,2.7 Gx Mt 7 Str,1493000.0,2755.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 ,4735 ,1830 ,MUV,5.0,11.2 ,unknown,11.25 ,1825 ,6,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Remote,174PS@3400rpm,360Nm@1200-3400rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2750 ,205/65R16,unknown,unknown,Not on offer,unknown,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",unknown,Internal,unknown,unknown,Yes,Yes,Digital,Front & Rear,unknown,Front & Rear,Yes,unknown,unknown,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Manual Air conditioning with cooling and heating,Yes,Yes,unknown,Yes,Yes,Yes,Yes,unknown,2480 kg,"Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,unknown,7.0,"Rake, Reach",unknown,Yes,unknown,unknown,unknown,unknown,unknown,Yes,unknown,unknown,Yes,unknown,unknown,unknown,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown
707.0,Toyota,Innova Crysta,2.7 Gx Mt 8 Str,1498000.0,2755.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Petrol,1795 ,4735 ,1830 ,MUV,5.0,11.2 ,unknown,11.25 ,1825 ,6,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Remote,174PS@3400rpm,360Nm@1200-3400rpm,Digital,Analog,Analog,Yes,8.0,Fabric,Manual,2750 ,205/65R16,unknown,unknown,Not on offer,unknown,unknown,"3 Years/1,00,000 Kms (Whichever comes earlier)",unknown,Internal,unknown,unknown,Yes,Yes,Digital,Front & Rear,unknown,Front & Rear,Yes,unknown,unknown,Internal,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Air Conditioning with cooling only,Yes,Yes,unknown,Yes,Yes,Yes,unknown,All Rows,2480 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,unknown,7.0,"Rake, Reach",unknown,Yes,unknown,unknown,unknown,unknown,unknown,Yes,Manual Adjustment,unknown,Yes,unknown,unknown,unknown,Yes,Yes,Yes,unknown,unknown,unknown,unknown,unknown
708.0,Toyota,Innova Crysta,Touring Sport 2.4 Vx 7 Str,2097000.0,2393.0,4.0,4.0,RWD (Rear Wheel Drive),In-line,BS VI,"Front, Longitudinal",Injection,55 litres,Diesel,1795 ,4735 ,1830 ,MUV,5.0,12 ,unknown,15 ,1828 ,5,167 ,Ventilated Disc,Drum,Double Wishbone with Coil spring,4-Link with Coil Spring,1540 ,1540 ,205/65R16,205/65R16,Electric Power,All Windows,unknown,Smart Key,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,Analog,Yes,7.0,Fabric,Manual,2750 ,205/65R16,Yes,2,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"With Remote, Internal",unknown,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,unknown,Yes,Manual,Digital,Manual,Analog + Digital,Yes,5.4 ,Yes,Driver & Front Passenger,Yes,Fully automatic climate control,Yes,unknown,unknown,unknown,Yes,Yes,Yes,All Rows,2430 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,unknown,3.0,"Rake, Reach",Rear sensors with camera,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Cup Holders,Yes,unknown,Yes,Yes,Yes,Yes,Yes,Yes,unknown,unknown
